,Epoch,train_loss,train_triplet_loss,train_mae_loss,val_rmse,test_rmse,train_rmse,n_triplets,n_pos_triplets
663,664,0.09897249930434757,4.177342202221905,0.09897249930434757,0.7408638596534729,0.6944493055343628,0.17416797578334808,406262,174672
664,665,0.1135672026431119,4.153378547385887,0.1135672026431119,0.7377956509590149,0.6782532930374146,0.12185013294219971,408230,176430
665,666,0.10161981073794542,4.048214059405857,0.10161981073794542,0.7509163022041321,0.6865668296813965,0.2028079777956009,406564,172076
666,667,0.10338163472987988,4.272490725340667,0.10338163472987988,0.7395243644714355,0.6759942770004272,0.14526064693927765,406087,175270
667,668,0.09102964034786931,4.152099646462334,0.09102964034786931,0.7392728328704834,0.6717634797096252,0.14266663789749146,407683,174947
668,669,0.14181761322198091,4.153295753620289,0.14181761322198091,0.7234126329421997,0.6656638979911804,0.13134676218032837,407070,175058
669,670,0.12836126499705844,4.18445805726228,0.12836126499705844,0.7212191224098206,0.6698094010353088,0.12146612256765366,407267,175171
670,671,0.10607910579001462,4.06163505660163,0.10607910579001462,0.7312085628509521,0.6862112879753113,0.15151463449001312,407980,174404
671,672,0.17058008072552858,4.222741275363498,0.17058008072552858,0.7421339750289917,0.6783770322799683,0.18062695860862732,405961,174683
672,673,0.1458378885631208,4.240972062570077,0.1458378885631208,0.7994345426559448,0.7282302975654602,0.29438450932502747,405875,175578
673,674,0.1457980990189093,4.026217919102422,0.1457980990189093,0.7343656420707703,0.6614519953727722,0.1266004741191864,406418,170129
674,675,0.13791903760698107,4.130351626784713,0.13791903760698107,0.7450379729270935,0.6616098880767822,0.11635808646678925,406990,172386
675,676,0.09746366322040557,4.177711579358136,0.09746366322040557,0.7320907115936279,0.6621278524398804,0.10325635224580765,404650,171021
676,677,0.09867796496108726,4.134756935260914,0.09867796496108726,0.7316272854804993,0.6739676594734192,0.10167056322097778,404210,171734
677,678,0.08988937866908532,4.127046763102213,0.08988937866908532,0.7381840348243713,0.6771214008331299,0.1102052852511406,407124,173512
678,679,0.09348173567542323,4.21486988067627,0.09348173567542323,0.739698588848114,0.6896593570709229,0.1493355631828308,405674,173371
679,680,0.11220845522703948,3.883812273873223,0.11220845522703948,0.7245780825614929,0.680627703666687,0.12550613284111023,404473,169197
680,681,0.09557922642540048,4.002403958991722,0.09557922642540048,0.7533659934997559,0.6906605958938599,0.17493987083435059,407253,173183
681,682,0.09462269948588477,4.06644430231165,0.09462269948588477,0.7412988543510437,0.6732781529426575,0.1538151651620865,406108,172175
682,683,0.07912493307281424,4.172336214560049,0.07912493307281424,0.7424191832542419,0.6767095327377319,0.12550011277198792,406843,175491
683,684,0.08431552094441873,4.159465685950385,0.08431552094441873,0.7289239168167114,0.6757116317749023,0.09573771059513092,405868,172121
684,685,0.08467415924425478,4.036089079115126,0.08467415924425478,0.7357271909713745,0.678981363773346,0.14142097532749176,406055,171992
685,686,0.09904660197319808,3.9711791169201884,0.09904660197319808,0.720662534236908,0.6694175004959106,0.11178690195083618,407623,172438
686,687,0.0854692793113214,4.090610847473145,0.0854692793113214,0.7336219549179077,0.6796694993972778,0.1061502993106842,406903,173870
687,688,0.09572960532373852,4.017508725060357,0.09572960532373852,0.7335141897201538,0.6808357834815979,0.10431492328643799,405796,172271
688,689,0.10421067339402658,4.1269245292522285,0.10421067339402658,0.7726229429244995,0.7030016779899597,0.2025151550769806,407529,176182
689,690,0.09315851653063739,4.093002640406291,0.09315851653063739,0.7393627166748047,0.6708279848098755,0.09512848407030106,407005,173827
690,691,0.1259552001511609,4.12448561279862,0.1259552001511609,0.7455621957778931,0.6837756633758545,0.12184718251228333,405980,173344
691,692,0.11494906173812018,3.992482519502993,0.11494906173812018,0.7423399090766907,0.67555171251297,0.1277189999818802,406068,169292
692,693,0.10298276711393285,4.199489082053856,0.10298276711393285,0.7481309771537781,0.6735754013061523,0.1181202158331871,406001,173968
693,694,0.09961798017775571,4.1349298618457935,0.09961798017775571,0.7313323020935059,0.6700702905654907,0.11536821722984314,406789,175682
694,695,0.13896404963952524,4.100556223127577,0.13896404963952524,0.7440341114997864,0.6960359811782837,0.17741569876670837,403766,172252
695,696,0.13861160611664808,4.146357350879246,0.13861160611664808,0.7412030696868896,0.678920328617096,0.14372770488262177,404609,173505
696,697,0.12574184245533412,4.089938957779496,0.12574184245533412,0.753589928150177,0.6927865743637085,0.18737097084522247,406749,172449
697,698,0.17760807258111458,4.15055278495506,0.17760807258111458,0.772327721118927,0.7234368920326233,0.25376710295677185,405535,174080
698,699,0.1570967796113756,4.073204243271439,0.1570967796113756,0.7255730032920837,0.6713002324104309,0.14160379767417908,405986,171412
699,700,0.1211189572237156,4.0279976272583005,0.1211189572237156,0.7593976855278015,0.6913530230522156,0.13205522298812866,406569,172441
700,701,0.12933437744776408,4.0192257895293055,0.12933437744776408,0.7549068331718445,0.6984736323356628,0.13243359327316284,406796,172310
701,702,0.1075171364126382,4.061095481448703,0.1075171364126382,0.7359727621078491,0.6752099990844727,0.09954293817281723,404937,170049
702,703,0.08981110683193913,4.168029204474555,0.08981110683193913,0.7442693114280701,0.6762311458587646,0.10352497547864914,407568,175277
703,704,0.10561001950943912,4.090100031252261,0.10561001950943912,0.7379837036132812,0.6722044348716736,0.13139234483242035,406134,172165
704,705,0.08511440260542763,4.175709352140073,0.08511440260542763,0.7529192566871643,0.6794676184654236,0.15901875495910645,406181,176538
705,706,0.09416182970559156,4.11606696093524,0.09416182970559156,0.7406308054924011,0.6760666966438293,0.1135140210390091,407382,174315
706,707,0.08756360736158159,4.262709705917923,0.08756360736158159,0.7455781102180481,0.685226321220398,0.11543616652488708,407964,176728
707,708,0.0868111272432186,4.172831074749982,0.0868111272432186,0.729981541633606,0.6786283850669861,0.11503707617521286,406528,174984
708,709,0.10748192385390953,4.140261976453993,0.10748192385390953,0.7414805293083191,0.6757384538650513,0.11549849808216095,406606,175483
709,710,0.10023485642892344,4.15683885856911,0.10023485642892344,0.7353724837303162,0.67153400182724,0.10668087750673294,407173,174534
710,711,0.09154782050185734,4.214583207589609,0.09154782050185734,0.7369911670684814,0.6707088351249695,0.08645552396774292,405856,173476
711,712,0.09233603720311766,4.1858464424698445,0.09233603720311766,0.7299476265907288,0.6642628312110901,0.09310515969991684,407585,175188
712,713,0.13199376426361226,4.139187171370895,0.13199376426361226,0.7572351098060608,0.6867770552635193,0.14220276474952698,405541,174405
713,714,0.08890306462844212,4.230074732745135,0.08890306462844212,0.7318950891494751,0.6732985377311707,0.09423898160457611,407329,173956
714,715,0.07983127729760275,4.101820479145757,0.07983127729760275,0.7402507066726685,0.6747885942459106,0.12490151077508926,406008,173427
715,716,0.08432279343958254,4.127535538143582,0.08432279343958254,0.7451333403587341,0.6819366216659546,0.18739064037799835,407204,174281
716,717,0.1017445182469156,4.251679180992975,0.1017445182469156,0.730805516242981,0.6590234041213989,0.0995197668671608,407070,174108
717,718,0.09755087471670575,4.213981745684588,0.09755087471670575,0.7340694069862366,0.6718602776527405,0.1390184462070465,405814,173762
718,719,0.07507354180018107,4.107445232956498,0.07507354180018107,0.7328691482543945,0.6733949184417725,0.10754641145467758,406141,173966
719,720,0.0835920841715954,4.033233225080702,0.0835920841715954,0.7351874709129333,0.6730824708938599,0.11195345222949982,406499,172214
720,721,0.08344460038123308,4.121806986420243,0.08344460038123308,0.755648672580719,0.6822777986526489,0.15212507545948029,406236,174063
721,722,0.08604978793197209,4.164696004655626,0.08604978793197209,0.7358458042144775,0.6703424453735352,0.11977631598711014,405335,173275
722,723,0.08877920647462209,4.27123371830693,0.08877920647462209,0.72871333360672,0.6746168732643127,0.09875563532114029,407366,175348
723,724,0.09239999789882589,4.304462397540057,0.09239999789882589,0.7294630408287048,0.6680137515068054,0.10539045184850693,405407,175719
724,725,0.08403759065601561,4.070466785784121,0.08403759065601561,0.7206140160560608,0.6593536734580994,0.12273835390806198,407201,172843
725,726,0.08684810157175417,4.058331436581081,0.08684810157175417,0.7473973035812378,0.6664205193519592,0.13277095556259155,406024,173085
726,727,0.11503695090611776,3.9488688324115895,0.11503695090611776,0.7318381667137146,0.6676936745643616,0.1092265322804451,406062,171685
727,728,0.09029785242345598,4.03307224838822,0.09029785242345598,0.7393266558647156,0.6728000044822693,0.1141553521156311,405950,171706
728,729,0.08767219416521213,4.02818396391692,0.08767219416521213,0.7385041117668152,0.673301637172699,0.10419805347919464,408750,174408
729,730,0.08820581803719203,4.083097482610632,0.08820581803719203,0.7471221089363098,0.6865089535713196,0.15877719223499298,408028,172714
730,731,0.12613189567018437,4.179206096507885,0.12613189567018437,0.7358718514442444,0.6809675693511963,0.12214292585849762,406554,174061
731,732,0.12040997441168184,4.176259609858195,0.12040997441168184,0.7390087246894836,0.6743795275688171,0.11762697249650955,404954,175766
732,733,0.11188523546413139,4.099954162880226,0.11188523546413139,0.7456395030021667,0.6825947761535645,0.10062384605407715,405585,173035
733,734,0.08228021765196765,4.194986815982395,0.08228021765196765,0.7463544011116028,0.6698948740959167,0.10130317509174347,405753,172178
734,735,0.08670566277371512,4.3247053266454625,0.08670566277371512,0.7330326437950134,0.6668482422828674,0.09858109056949615,407752,174537
735,736,0.10704937453623171,4.167943865811384,0.10704937453623171,0.7337629795074463,0.681675374507904,0.09599271416664124,406721,173449
736,737,0.08347800278001362,4.077706415741532,0.08347800278001362,0.7272331118583679,0.6672075986862183,0.10163234919309616,405368,173406
737,738,0.10914551496505737,4.033469782935248,0.10914551496505737,0.7401251196861267,0.667927622795105,0.1230977475643158,405111,172417
738,739,0.11387687702973684,4.026613313180429,0.11387687702973684,0.7464088201522827,0.671916663646698,0.08989186584949493,406727,172017
739,740,0.08746239960193634,4.02292311668396,0.08746239960193634,0.7446643114089966,0.6856338381767273,0.09166595339775085,406107,171636
740,741,0.09236964753380528,4.04586877822876,0.09236964753380528,0.745668351650238,0.679026186466217,0.12835592031478882,405089,170607
741,742,0.11032848963031062,4.0853327638131605,0.11032848963031062,0.7342993021011353,0.6680378317832947,0.09315147995948792,407868,174021
742,743,0.1082635384246155,4.180334717785871,0.1082635384246155,0.7336438894271851,0.6591098308563232,0.09131649136543274,406572,173730
743,744,0.07666950370426531,4.214374451813875,0.07666950370426531,0.7362431883811951,0.6678188443183899,0.08715466409921646,407188,173771
744,745,0.08057652506563398,4.265796014997695,0.08057652506563398,0.7310974597930908,0.667904257774353,0.09144385159015656,407050,174518
745,746,0.07590845752645421,4.265256493886312,0.07590845752645421,0.7479143738746643,0.6839668154716492,0.17061905562877655,407201,174208
746,747,0.14542097045315636,4.187445989538122,0.14542097045315636,0.7312475442886353,0.672610342502594,0.10055235028266907,404629,174964
747,748,0.0998910297729351,4.097787943239565,0.0998910297729351,0.7566854357719421,0.7071042060852051,0.24540503323078156,406464,173390
748,749,0.16108671654153753,4.044992916672318,0.16108671654153753,0.7385157346725464,0.6646037101745605,0.10636754333972931,406753,172243
749,750,0.096713335149818,4.2012996610005695,0.096713335149818,0.7439695000648499,0.6822926998138428,0.13137568533420563,405962,174587
750,751,0.08780437500388534,4.279391954916495,0.08780437500388534,0.7145684361457825,0.6715516448020935,0.11216850578784943,406646,176218
751,752,0.09767992943525314,4.205714319017198,0.09767992943525314,0.7297291159629822,0.6848065257072449,0.13662372529506683,406911,175396
752,753,0.09591101548186055,4.076378774996157,0.09591101548186055,0.7316604256629944,0.6702835559844971,0.10970702767372131,406911,175848
753,754,0.10127701081059597,4.076228372432568,0.10127701081059597,0.7419481873512268,0.6691387295722961,0.12867893278598785,407596,175352
754,755,0.08311516025552043,4.170024363906295,0.08311516025552043,0.7508544921875,0.6844726800918579,0.1256883591413498,406579,175705
755,756,0.1023418738996541,4.265009757854321,0.1023418738996541,0.7387158870697021,0.6822390556335449,0.10690329968929291,406698,174926
756,757,0.09394787192344665,4.194409035576714,0.09394787192344665,0.7341221570968628,0.6779569983482361,0.11633866280317307,407669,175432
757,758,0.09449641898826316,4.181064020086218,0.09449641898826316,0.73009192943573,0.6762173771858215,0.10697811096906662,405764,174067
758,759,0.10265226791302363,4.18189788889002,0.10265226791302363,0.7456822395324707,0.6821126937866211,0.10420036315917969,406882,175718
759,760,0.11249500102467007,4.090358447675352,0.11249500102467007,0.7268636226654053,0.6701764464378357,0.12210755050182343,405817,173098
760,761,0.09779513008064694,4.0809246508280435,0.09779513008064694,0.730877697467804,0.6663196086883545,0.11063841730356216,405805,172232
761,762,0.09758611905354041,4.123129858440823,0.09758611905354041,0.7361873984336853,0.6865150332450867,0.21196426451206207,404627,170523
762,763,0.14113346578898253,4.345879849327935,0.14113346578898253,0.7348645329475403,0.6712545156478882,0.11956223100423813,406892,174935
763,764,0.09980878423761438,4.35652477617617,0.09980878423761438,0.7272762060165405,0.6685687303543091,0.09556835889816284,406607,174360
764,765,0.08688318713947579,4.304824000464546,0.08688318713947579,0.727649450302124,0.6649699211120605,0.09309341013431549,407239,175993
765,766,0.09583103947065495,4.22849112616645,0.09583103947065495,0.7491187453269958,0.672473669052124,0.12680020928382874,406846,173580
766,767,0.14072662545575035,4.135558693144056,0.14072662545575035,0.7375614047050476,0.6812450885772705,0.13664613664150238,405323,173028
767,768,0.1272670638340491,4.048749226464166,0.1272670638340491,0.7376540303230286,0.6722933053970337,0.09158652275800705,406396,172249
768,769,0.10408176377967551,4.020983113182916,0.10408176377967551,0.7500985264778137,0.6805246472358704,0.1407858282327652,407704,175156
769,770,0.08272008626549332,4.023136621051364,0.08272008626549332,0.7350465059280396,0.6826883554458618,0.13945941627025604,406180,171875
770,771,0.08828876698458636,3.975182829256411,0.08828876698458636,0.730928361415863,0.6821507215499878,0.12247893959283829,406375,170652
771,772,0.104454796689528,4.081441282696194,0.104454796689528,0.7280280590057373,0.6792598366737366,0.11091990023851395,407312,173741
772,773,0.10843381449028297,4.297960706640173,0.10843381449028297,0.7415359616279602,0.6750299334526062,0.14747706055641174,406532,176717
773,774,0.1378040298488405,4.161096319622463,0.1378040298488405,0.7390720844268799,0.6829057931900024,0.17465314269065857,406035,172639
774,775,0.1187356538242764,4.15354913075765,0.1187356538242764,0.7466534972190857,0.6845007538795471,0.11622155457735062,405791,173340
775,776,0.0874930684323664,4.185316298096268,0.0874930684323664,0.7395468354225159,0.6705501675605774,0.12067346274852753,405846,174161
776,777,0.09682361642519632,4.126311759242305,0.09682361642519632,0.7273713946342468,0.6688622236251831,0.10209338366985321,407531,174071
777,778,0.0978616577607614,4.146872144628454,0.0978616577607614,0.7428123950958252,0.6696191430091858,0.10516496747732162,407211,173791
778,779,0.10103115383121702,4.008082324133979,0.10103115383121702,0.7225266098976135,0.6664577126502991,0.12421786785125732,407084,172653
779,780,0.07950542823032096,3.999657636925026,0.07950542823032096,0.7336243391036987,0.6755243539810181,0.1570470929145813,407836,172621
780,781,0.08666640846817582,3.8950645506823505,0.08666640846817582,0.7268106341362,0.6780251860618591,0.09333806484937668,407587,174857
781,782,0.07261722926740292,3.9287962532043457,0.07261722926740292,0.7478095293045044,0.6943577527999878,0.11505754292011261,407658,171943
782,783,0.08262572471742277,3.876124575579608,0.08262572471742277,0.7265653014183044,0.6742776036262512,0.113187775015831,407554,171945
783,784,0.09597781011351833,3.9883009271268492,0.09597781011351833,0.7406496405601501,0.6756025552749634,0.10251352936029434,406429,173564
784,785,0.08354849295483695,3.956894012380529,0.08354849295483695,0.7367510795593262,0.6831642389297485,0.1584789901971817,406265,172646
785,786,0.07902026923718276,3.8987027422587075,0.07902026923718276,0.7530269622802734,0.6905946731567383,0.16412948071956635,404456,171729
786,787,0.1010355277525054,4.0908185450236,0.1010355277525054,0.7518842220306396,0.6965475678443909,0.17726828157901764,406097,174188
787,788,0.09582765869520328,3.945598252614339,0.09582765869520328,0.7400755286216736,0.6776139736175537,0.10684864223003387,404596,171550
788,789,0.07914942444474608,3.947282579916495,0.07914942444474608,0.7413874864578247,0.6795724034309387,0.14748398959636688,407499,174102
789,790,0.09734698897158658,3.9410286882188585,0.09734698897158658,0.7395784854888916,0.6760469675064087,0.13325735926628113,407344,173244
790,791,0.11803242013410285,4.134010563956367,0.11803242013410285,0.7476819753646851,0.6700114607810974,0.0957755446434021,408741,177721
791,792,0.09039705275385468,3.999708930827953,0.09039705275385468,0.7187634706497192,0.6693456768989563,0.09861171245574951,405614,174333
792,793,0.07805226588690722,4.064628413165057,0.07805226588690722,0.7288379669189453,0.6745597720146179,0.12115384638309479,407531,175197
793,794,0.07996993445687824,3.96372595221908,0.07996993445687824,0.7379248142242432,0.6836029291152954,0.09346175938844681,405820,172411
794,795,0.10152136756314172,4.068275931323016,0.10152136756314172,0.7321829199790955,0.6840842962265015,0.11492831259965897,407107,172941
795,796,0.11551907590142003,4.090780956833451,0.11551907590142003,0.7280157804489136,0.6735095381736755,0.08294258266687393,407739,172916
796,797,0.09186779946088791,4.141708866048742,0.09186779946088791,0.7283909916877747,0.6711171269416809,0.0914090946316719,406440,174692
797,798,0.08618658994083052,4.1556311063413265,0.08618658994083052,0.7391211986541748,0.6697978973388672,0.12007433921098709,404953,174387
798,799,0.1360785139048541,4.138286378648546,0.1360785139048541,0.7455723881721497,0.6888087391853333,0.1931617558002472,406111,174625
