,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
309,0.13141793198883533,0.008435213705524802,0.12298271805047989,3504,43
310,0.12421958893537521,0.0074173576722387224,0.11680223047733307,3357,33
311,0.10906025767326355,0.017050594615284353,0.09200965985655785,3474,36
312,0.08195714466273785,0.009412856306880713,0.07254428789019585,3445,45
313,0.1041058786213398,0.017136082518845797,0.08696979656815529,3556,63
314,0.10877279005944729,0.018429275834932923,0.09034351631999016,3251,72
315,0.12056796811521053,0.03151588991750032,0.08905207738280296,3328,81
316,0.0896275769919157,0.007555987453088164,0.08207158744335175,3507,44
317,0.13095024414360523,0.011329229251714423,0.11962101235985756,3370,55
318,0.11275486461818218,0.018838244606740773,0.0939166210591793,3431,66
319,0.09947211854159832,0.011194412247277796,0.08827770501375198,3477,46
320,0.10701170191168785,0.01943802845198661,0.08757367357611656,3585,67
321,0.10764218121767044,0.011747979326173663,0.09589420258998871,3398,51
322,0.09195978194475174,0.011049219116102904,0.0809105634689331,3326,50
323,0.11946471594274044,0.0141973213176243,0.10526739433407784,3433,51
324,0.16039341315627098,0.016571364394621924,0.1438220515847206,3506,53
325,0.13640418089926243,0.016981530585326254,0.11942264810204506,3309,79
326,0.13015957921743393,0.012101616943255067,0.11805795878171921,3408,50
327,0.10474742576479912,0.014785930747166276,0.08996149525046349,3216,56
328,0.08294877223670483,0.0108900893246755,0.07205868139863014,3450,56
329,0.08070478029549122,0.007502240259782411,0.07320253923535347,3402,34
330,0.08235696144402027,0.005991053825709969,0.07636590674519539,3480,36
331,0.08828818053007126,0.007710926147410646,0.08057725429534912,3398,43
332,0.09434512630105019,0.008253452484495938,0.08609167486429214,3488,37
333,0.15056593529880047,0.010421460727229714,0.1401444748044014,3428,56
334,0.1415153183043003,0.01604833742021583,0.1254669800400734,3567,68
335,0.09183614701032639,0.0066586163302417845,0.08517752960324287,3493,32
336,0.09367194399237633,0.013926002779044211,0.07974594086408615,3539,52
337,0.16456830874085426,0.008825138793326914,0.15574317052960396,3304,41
338,0.1529150791466236,0.018679150729440153,0.134235929697752,3478,63
339,0.17232453636825085,0.012663934321608394,0.15966060012578964,3529,49
340,0.09495964832603931,0.00824889080831781,0.08671075478196144,3398,40
341,0.08661466278135777,0.009409679914824665,0.07720498368144035,3529,52
342,0.08490251190960407,0.013275614124722779,0.07162689790129662,3428,48
343,0.09283218160271645,0.006983420287724584,0.08584875985980034,3412,40
344,0.09006076399236917,0.0057237844448536634,0.08433697745203972,3415,33
345,0.10304918326437473,0.00969416566658765,0.09335501864552498,3393,47
346,0.09572682157158852,0.013152834377251565,0.08257398754358292,3457,59
347,0.07616615761071444,0.007481858105165884,0.06868429854512215,3511,52
348,0.09761476051062346,0.005850004046806134,0.09176475554704666,3322,31
349,0.08341693878173828,0.005666225188178942,0.07775071263313293,3549,29
350,0.15549179911613464,0.006085112574510276,0.14940668642520905,3426,38
351,0.15884031355381012,0.005788939539343119,0.15305137261748314,3438,33
352,0.18485618941485882,0.00948680454166606,0.17536938562989235,3271,39
